spec_id,connectivity,confound,reduction,classifier,domain_granularity,h1_auc_edges,h1_auc_latent,h1_delta_auc,h2_delta_d,h2_p,h3_wilcoxon_p,h3_n_factors,h3_between_gt_within,duration_s,error
298,partial_corr,ols,ica,logistic_l2,subdomain_14,0.826730897564231,0.8371496496496496,0.010418752085418537,-0.0307354045047476,0.001996007984031936,0.11848533640686121,50,30,59.817238569259644,
299,partial_corr,ols,ica,logistic_l2,domain_7,0.826730897564231,0.8371496496496496,0.010418752085418537,-0.022843270417325617,0.001996007984031936,0.029727315082014982,50,33,60.44269037246704,
300,partial_corr,ols,ica,svm_linear,subdomain_14,0.8176551551551551,0.8398648648648648,0.022209709709709702,-0.0307354045047476,0.001996007984031936,0.11848533640686121,50,30,62.90325903892517,
301,partial_corr,ols,ica,svm_linear,domain_7,0.8176551551551551,0.8398648648648648,0.022209709709709702,-0.022843270417325617,0.001996007984031936,0.029727315082014982,50,33,61.25010418891907,
302,partial_corr,ols,ica,rf,subdomain_14,0.7876334668001335,0.7846137804471138,-0.003019686353019635,-0.0307354045047476,0.001996007984031936,0.11848533640686121,50,30,773.6889846324921,
303,partial_corr,ols,ica,rf,domain_7,0.7876334668001335,0.7846137804471138,-0.003019686353019635,-0.022843270417325617,0.001996007984031936,0.029727315082014982,50,33,773.1288886070251,
304,partial_corr,ols,pca,elasticnet,subdomain_14,0.7277277277277276,0.7589714714714715,0.031243743743743835,-0.0307354045047476,0.001996007984031936,0.0625,5,0,180.97601962089539,
305,partial_corr,ols,pca,elasticnet,domain_7,0.7277277277277276,0.7589714714714715,0.031243743743743835,-0.022843270417325617,0.001996007984031936,0.0625,5,0,195.8195436000824,
306,partial_corr,ols,pca,logistic_l2,subdomain_14,0.826730897564231,0.7749082415749082,-0.051822655989322786,-0.0307354045047476,0.001996007984031936,0.0625,5,0,143.01119017601013,
307,partial_corr,ols,pca,logistic_l2,domain_7,0.826730897564231,0.7749082415749082,-0.051822655989322786,-0.022843270417325617,0.001996007984031936,0.0625,5,0,133.36361241340637,
308,partial_corr,ols,pca,svm_linear,subdomain_14,0.8176551551551551,0.7753628628628628,-0.042292292292292255,-0.0307354045047476,0.001996007984031936,0.0625,5,0,137.5479552745819,
309,partial_corr,ols,pca,svm_linear,domain_7,0.8176551551551551,0.7753628628628628,-0.042292292292292255,-0.022843270417325617,0.001996007984031936,0.0625,5,0,135.73496389389038,
310,partial_corr,ols,pca,rf,subdomain_14,0.7876334668001335,0.7702452452452453,-0.017388221554888172,-0.0307354045047476,0.001996007984031936,0.0625,5,0,843.2940418720245,
311,partial_corr,ols,pca,rf,domain_7,0.7876334668001335,0.7702452452452453,-0.017388221554888172,-0.022843270417325617,0.001996007984031936,0.0625,5,0,837.1314632892609,
312,partial_corr,ols,nmf,elasticnet,subdomain_14,0.7277277277277276,0.767505005005005,0.03977727727727731,-0.0307354045047476,0.001996007984031936,0.06633200503891068,50,19,1807.255691766739,
313,partial_corr,ols,nmf,elasticnet,domain_7,0.7277277277277276,0.767505005005005,0.03977727727727731,-0.022843270417325617,0.001996007984031936,0.003099259960384515,50,33,1801.8147881031036,
314,partial_corr,ols,nmf,logistic_l2,subdomain_14,0.826730897564231,0.7772731064397731,-0.04945779112445792,-0.0307354045047476,0.001996007984031936,0.06633200503891068,50,19,638.9358773231506,
315,partial_corr,ols,nmf,logistic_l2,domain_7,0.826730897564231,0.7772731064397731,-0.04945779112445792,-0.022843270417325617,0.001996007984031936,0.003099259960384515,50,33,641.7905220985413,
316,partial_corr,ols,nmf,svm_linear,subdomain_14,0.8176551551551551,0.7617575909242575,-0.055897564230897534,-0.0307354045047476,0.001996007984031936,0.06633200503891068,50,19,535.8622677326202,
317,partial_corr,ols,nmf,svm_linear,domain_7,0.8176551551551551,0.7617575909242575,-0.055897564230897534,-0.022843270417325617,0.001996007984031936,0.003099259960384515,50,33,537.4341833591461,
318,partial_corr,ols,nmf,rf,subdomain_14,0.7876334668001335,0.7692275608942276,-0.01840590590590585,-0.0307354045047476,0.001996007984031936,0.06633200503891068,50,19,1458.0640585422516,
319,partial_corr,ols,nmf,rf,domain_7,0.7876334668001335,0.7692275608942276,-0.01840590590590585,-0.022843270417325617,0.001996007984031936,0.003099259960384515,50,33,1462.632525920868,
320,partial_corr,combat,none,elasticnet,subdomain_14,,,,,,,0,0,0.2649993896484375,No module named 'neuroCombat'
321,partial_corr,combat,none,elasticnet,domain_7,,,,,,,0,0,0.2077939510345459,No module named 'neuroCombat'
322,partial_corr,combat,none,logistic_l2,subdomain_14,,,,,,,0,0,0.20639944076538086,No module named 'neuroCombat'
323,partial_corr,combat,none,logistic_l2,domain_7,,,,,,,0,0,0.20770978927612305,No module named 'neuroCombat'
324,partial_corr,combat,none,svm_linear,subdomain_14,,,,,,,0,0,0.20736312866210938,No module named 'neuroCombat'
325,partial_corr,combat,none,svm_linear,domain_7,,,,,,,0,0,0.20846986770629883,No module named 'neuroCombat'
326,partial_corr,combat,none,rf,subdomain_14,,,,,,,0,0,0.20822858810424805,No module named 'neuroCombat'
327,partial_corr,combat,none,rf,domain_7,,,,,,,0,0,0.2077922821044922,No module named 'neuroCombat'
328,partial_corr,combat,fa,elasticnet,subdomain_14,,,,,,,0,0,0.2079017162322998,No module named 'neuroCombat'
329,partial_corr,combat,fa,elasticnet,domain_7,,,,,,,0,0,0.20815038681030273,No module named 'neuroCombat'
330,partial_corr,combat,fa,logistic_l2,subdomain_14,,,,,,,0,0,0.20787334442138672,No module named 'neuroCombat'
331,partial_corr,combat,fa,logistic_l2,domain_7,,,,,,,0,0,0.20913958549499512,No module named 'neuroCombat'
332,partial_corr,combat,fa,svm_linear,subdomain_14,,,,,,,0,0,0.20750713348388672,No module named 'neuroCombat'
333,partial_corr,combat,fa,svm_linear,domain_7,,,,,,,0,0,0.20811200141906738,No module named 'neuroCombat'
334,partial_corr,combat,fa,rf,subdomain_14,,,,,,,0,0,0.20817160606384277,No module named 'neuroCombat'
335,partial_corr,combat,fa,rf,domain_7,,,,,,,0,0,0.20769906044006348,No module named 'neuroCombat'
336,partial_corr,combat,ica,elasticnet,subdomain_14,,,,,,,0,0,0.24028992652893066,No module named 'neuroCombat'
337,partial_corr,combat,ica,elasticnet,domain_7,,,,,,,0,0,0.2078864574432373,No module named 'neuroCombat'
338,partial_corr,combat,ica,logistic_l2,subdomain_14,,,,,,,0,0,0.20791101455688477,No module named 'neuroCombat'
339,partial_corr,combat,ica,logistic_l2,domain_7,,,,,,,0,0,0.2079787254333496,No module named 'neuroCombat'
340,partial_corr,combat,ica,svm_linear,subdomain_14,,,,,,,0,0,0.20739126205444336,No module named 'neuroCombat'
341,partial_corr,combat,ica,svm_linear,domain_7,,,,,,,0,0,0.2071363925933838,No module named 'neuroCombat'
342,partial_corr,combat,ica,rf,subdomain_14,,,,,,,0,0,0.20943093299865723,No module named 'neuroCombat'
343,partial_corr,combat,ica,rf,domain_7,,,,,,,0,0,0.2070469856262207,No module named 'neuroCombat'
344,partial_corr,combat,pca,elasticnet,subdomain_14,,,,,,,0,0,0.2066192626953125,No module named 'neuroCombat'
345,partial_corr,combat,pca,elasticnet,domain_7,,,,,,,0,0,0.20653128623962402,No module named 'neuroCombat'
346,partial_corr,combat,pca,logistic_l2,subdomain_14,,,,,,,0,0,0.20734429359436035,No module named 'neuroCombat'
347,partial_corr,combat,pca,logistic_l2,domain_7,,,,,,,0,0,0.20783233642578125,No module named 'neuroCombat'
348,partial_corr,combat,pca,svm_linear,subdomain_14,,,,,,,0,0,0.2075498104095459,No module named 'neuroCombat'
349,partial_corr,combat,pca,svm_linear,domain_7,,,,,,,0,0,0.20776629447937012,No module named 'neuroCombat'
350,partial_corr,combat,pca,rf,subdomain_14,,,,,,,0,0,0.20730996131896973,No module named 'neuroCombat'
351,partial_corr,combat,pca,rf,domain_7,,,,,,,0,0,0.20716476440429688,No module named 'neuroCombat'
352,partial_corr,combat,nmf,elasticnet,subdomain_14,,,,,,,0,0,0.20643877983093262,No module named 'neuroCombat'
353,partial_corr,combat,nmf,elasticnet,domain_7,,,,,,,0,0,0.20824527740478516,No module named 'neuroCombat'
354,partial_corr,combat,nmf,logistic_l2,subdomain_14,,,,,,,0,0,0.2079908847808838,No module named 'neuroCombat'
355,partial_corr,combat,nmf,logistic_l2,domain_7,,,,,,,0,0,0.2069096565246582,No module named 'neuroCombat'
356,partial_corr,combat,nmf,svm_linear,subdomain_14,,,,,,,0,0,0.20835375785827637,No module named 'neuroCombat'
357,partial_corr,combat,nmf,svm_linear,domain_7,,,,,,,0,0,0.20739531517028809,No module named 'neuroCombat'
358,partial_corr,combat,nmf,rf,subdomain_14,,,,,,,0,0,0.20792841911315918,No module named 'neuroCombat'
359,partial_corr,combat,nmf,rf,domain_7,,,,,,,0,0,0.20735430717468262,No module named 'neuroCombat'
360,mutual_info,none,none,elasticnet,subdomain_14,0.7977977977977979,,,-0.029143036485674956,0.001996007984031936,,0,0,22.165525436401367,
361,mutual_info,none,none,elasticnet,domain_7,0.7977977977977979,,,-0.004633552582774342,0.3473053892215569,,0,0,21.913668155670166,
362,mutual_info,none,none,logistic_l2,subdomain_14,0.8650066733400067,,,-0.029143036485674956,0.001996007984031936,,0,0,6.228126764297485,
363,mutual_info,none,none,logistic_l2,domain_7,0.8650066733400067,,,-0.004633552582774342,0.3473053892215569,,0,0,6.200108289718628,
364,mutual_info,none,none,svm_linear,subdomain_14,0.8620995995995996,,,-0.029143036485674956,0.001996007984031936,,0,0,24.43979835510254,
365,mutual_info,none,none,svm_linear,domain_7,0.8620995995995996,,,-0.004633552582774342,0.3473053892215569,,0,0,24.4531888961792,
366,mutual_info,none,none,rf,subdomain_14,0.8202494160827494,,,-0.029143036485674956,0.001996007984031936,,0,0,568.297801733017,
367,mutual_info,none,none,rf,domain_7,0.8202494160827494,,,-0.004633552582774342,0.3473053892215569,,0,0,567.9412758350372,
368,mutual_info,none,fa,elasticnet,subdomain_14,0.7977977977977979,0.7181014347681014,-0.07969636302969652,-0.029143036485674956,0.001996007984031936,0.4921875,10,6,282.4791488647461,
369,mutual_info,none,fa,elasticnet,domain_7,0.7977977977977979,0.7181014347681014,-0.07969636302969652,-0.004633552582774342,0.3473053892215569,0.625,10,6,228.5563144683838,
370,mutual_info,none,fa,logistic_l2,subdomain_14,0.8650066733400067,0.7372997997997998,-0.12770687354020693,-0.029143036485674956,0.001996007984031936,0.4921875,10,6,155.7448182106018,
371,mutual_info,none,fa,logistic_l2,domain_7,0.8650066733400067,0.7372997997997998,-0.12770687354020693,-0.004633552582774342,0.3473053892215569,0.625,10,6,157.36084842681885,
372,mutual_info,none,fa,svm_linear,subdomain_14,0.8620995995995996,0.7357941274607941,-0.1263054721388055,-0.029143036485674956,0.001996007984031936,0.4921875,10,6,161.66037917137146,
373,mutual_info,none,fa,svm_linear,domain_7,0.8620995995995996,0.7357941274607941,-0.1263054721388055,-0.004633552582774342,0.3473053892215569,0.625,10,6,196.72199392318726,
374,mutual_info,none,fa,rf,subdomain_14,0.8202494160827494,0.7362028695362028,-0.08404654654654653,-0.029143036485674956,0.001996007984031936,0.4921875,10,6,790.0056059360504,
375,mutual_info,none,fa,rf,domain_7,0.8202494160827494,0.7362028695362028,-0.08404654654654653,-0.004633552582774342,0.3473053892215569,0.625,10,6,801.1524994373322,
376,mutual_info,none,ica,elasticnet,subdomain_14,0.7977977977977979,0.8124124124124125,0.014614614614614552,-0.029143036485674956,0.001996007984031936,0.0013303578723942167,50,13,127.07709550857544,
377,mutual_info,none,ica,elasticnet,domain_7,0.7977977977977979,0.8124124124124125,0.014614614614614552,-0.004633552582774342,0.3473053892215569,0.022974872408266123,50,20,124.66902089118958,
378,mutual_info,none,ica,logistic_l2,subdomain_14,0.8650066733400067,0.8126084417751086,-0.05239823156489809,-0.029143036485674956,0.001996007984031936,0.0013303578723942167,50,13,54.62588167190552,
379,mutual_info,none,ica,logistic_l2,domain_7,0.8650066733400067,0.8126084417751086,-0.05239823156489809,-0.004633552582774342,0.3473053892215569,0.022974872408266123,50,20,56.29235124588013,
380,mutual_info,none,ica,svm_linear,subdomain_14,0.8620995995995996,0.8172047047047049,-0.04489489489489473,-0.029143036485674956,0.001996007984031936,0.0013303578723942167,50,13,68.66948890686035,
381,mutual_info,none,ica,svm_linear,domain_7,0.8620995995995996,0.8172047047047049,-0.04489489489489473,-0.004633552582774342,0.3473053892215569,0.022974872408266123,50,20,68.43678188323975,
382,mutual_info,none,ica,rf,subdomain_14,0.8202494160827494,0.779637971304638,-0.040611444778111405,-0.029143036485674956,0.001996007984031936,0.0013303578723942167,50,13,662.0651390552521,
383,mutual_info,none,ica,rf,domain_7,0.8202494160827494,0.779637971304638,-0.040611444778111405,-0.004633552582774342,0.3473053892215569,0.022974872408266123,50,20,661.2372629642487,
384,mutual_info,none,pca,elasticnet,subdomain_14,0.7977977977977979,0.649074074074074,-0.1487237237237239,-0.029143036485674956,0.001996007984031936,0.4921875,10,7,187.1130654811859,
385,mutual_info,none,pca,elasticnet,domain_7,0.7977977977977979,0.649074074074074,-0.1487237237237239,-0.004633552582774342,0.3473053892215569,0.4921875,10,6,180.49655103683472,
386,mutual_info,none,pca,logistic_l2,subdomain_14,0.8650066733400067,0.7359901568234901,-0.12901651651651658,-0.029143036485674956,0.001996007984031936,0.4921875,10,7,140.88081526756287,
387,mutual_info,none,pca,logistic_l2,domain_7,0.8650066733400067,0.7359901568234901,-0.12901651651651658,-0.004633552582774342,0.3473053892215569,0.4921875,10,6,139.46095418930054,
388,mutual_info,none,pca,svm_linear,subdomain_14,0.8620995995995996,0.7353895562228896,-0.12671004337671,-0.029143036485674956,0.001996007984031936,0.4921875,10,7,151.55339670181274,
389,mutual_info,none,pca,svm_linear,domain_7,0.8620995995995996,0.7353895562228896,-0.12671004337671,-0.004633552582774342,0.3473053892215569,0.4921875,10,6,149.67402601242065,
390,mutual_info,none,pca,rf,subdomain_14,0.8202494160827494,0.7313751251251251,-0.08887429095762422,-0.029143036485674956,0.001996007984031936,0.4921875,10,7,746.4304075241089,
391,mutual_info,none,pca,rf,domain_7,0.8202494160827494,0.7313751251251251,-0.08887429095762422,-0.004633552582774342,0.3473053892215569,0.4921875,10,6,741.9579493999481,
392,mutual_info,none,nmf,elasticnet,subdomain_14,0.7977977977977979,0.736353019686353,-0.06144477811144489,-0.029143036485674956,0.001996007984031936,2.433608869978343e-13,50,2,1454.1203224658966,
393,mutual_info,none,nmf,elasticnet,domain_7,0.7977977977977979,0.736353019686353,-0.06144477811144489,-0.004633552582774342,0.3473053892215569,6.535714192068554e-10,50,4,1561.4231979846954,
394,mutual_info,none,nmf,logistic_l2,subdomain_14,0.8650066733400067,0.7575742409075742,-0.1074324324324325,-0.029143036485674956,0.001996007984031936,2.433608869978343e-13,50,2,595.7588126659393,
395,mutual_info,none,nmf,logistic_l2,domain_7,0.8650066733400067,0.7575742409075742,-0.1074324324324325,-0.004633552582774342,0.3473053892215569,6.535714192068554e-10,50,4,601.7182807922363,
396,mutual_info,none,nmf,svm_linear,subdomain_14,0.8620995995995996,0.7346179512846179,-0.12748164831498165,-0.029143036485674956,0.001996007984031936,2.433608869978343e-13,50,2,515.4369184970856,
397,mutual_info,none,nmf,svm_linear,domain_7,0.8620995995995996,0.7346179512846179,-0.12748164831498165,-0.004633552582774342,0.3473053892215569,6.535714192068554e-10,50,4,515.254200220108,
398,mutual_info,none,nmf,rf,subdomain_14,0.8202494160827494,0.7863509342676009,-0.03389848181514843,-0.029143036485674956,0.001996007984031936,2.433608869978343e-13,50,2,1365.1371884346008,
399,mutual_info,none,nmf,rf,domain_7,0.8202494160827494,0.7863509342676009,-0.03389848181514843,-0.004633552582774342,0.3473053892215569,6.535714192068554e-10,50,4,1363.9478018283844,
400,mutual_info,ols,none,elasticnet,subdomain_14,0.7711711711711711,,,-0.04087987733007123,0.001996007984031936,,0,0,26.994760274887085,
401,mutual_info,ols,none,elasticnet,domain_7,0.7711711711711711,,,-0.026311785201400734,0.001996007984031936,,0,0,26.758227348327637,
402,mutual_info,ols,none,logistic_l2,subdomain_14,0.8131965298631965,,,-0.04087987733007123,0.001996007984031936,,0,0,7.321558475494385,
403,mutual_info,ols,none,logistic_l2,domain_7,0.8131965298631965,,,-0.026311785201400734,0.001996007984031936,,0,0,7.291672945022583,
404,mutual_info,ols,none,svm_linear,subdomain_14,0.8013722055388722,,,-0.04087987733007123,0.001996007984031936,,0,0,16.349084854125977,
405,mutual_info,ols,none,svm_linear,domain_7,0.8013722055388722,,,-0.026311785201400734,0.001996007984031936,,0,0,16.293372869491577,
406,mutual_info,ols,none,rf,subdomain_14,0.8050008341675008,,,-0.04087987733007123,0.001996007984031936,,0,0,768.2242796421051,
407,mutual_info,ols,none,rf,domain_7,0.8050008341675008,,,-0.026311785201400734,0.001996007984031936,,0,0,767.8082544803619,
408,mutual_info,ols,fa,elasticnet,subdomain_14,0.7711711711711711,0.682494994994995,-0.08867617617617607,-0.04087987733007123,0.001996007984031936,0.3125,5,3,413.04308009147644,
409,mutual_info,ols,fa,elasticnet,domain_7,0.7711711711711711,0.682494994994995,-0.08867617617617607,-0.026311785201400734,0.001996007984031936,0.4375,5,3,425.1586720943451,
410,mutual_info,ols,fa,logistic_l2,subdomain_14,0.8131965298631965,0.6884718051384718,-0.12472472472472462,-0.04087987733007123,0.001996007984031936,0.3125,5,3,222.8799479007721,
411,mutual_info,ols,fa,logistic_l2,domain_7,0.8131965298631965,0.6884718051384718,-0.12472472472472462,-0.026311785201400734,0.001996007984031936,0.4375,5,3,215.00260758399963,
412,mutual_info,ols,fa,svm_linear,subdomain_14,0.8013722055388722,0.6837962962962962,-0.117575909242576,-0.04087987733007123,0.001996007984031936,0.3125,5,3,203.54125547409058,
413,mutual_info,ols,fa,svm_linear,domain_7,0.8013722055388722,0.6837962962962962,-0.117575909242576,-0.026311785201400734,0.001996007984031936,0.4375,5,3,223.22005677223206,
414,mutual_info,ols,fa,rf,subdomain_14,0.8050008341675008,0.6704079079079079,-0.13459292625959285,-0.04087987733007123,0.001996007984031936,0.3125,5,3,1046.0658466815948,
415,mutual_info,ols,fa,rf,domain_7,0.8050008341675008,0.6704079079079079,-0.13459292625959285,-0.026311785201400734,0.001996007984031936,0.4375,5,3,1031.2803955078125,
416,mutual_info,ols,ica,elasticnet,subdomain_14,0.7711711711711711,0.7932557557557558,0.022084584584584732,-0.04087987733007123,0.001996007984031936,0.010566648384996213,50,20,133.32118225097656,
417,mutual_info,ols,ica,elasticnet,domain_7,0.7711711711711711,0.7932557557557558,0.022084584584584732,-0.026311785201400734,0.001996007984031936,0.011200519477185367,50,17,133.2650887966156,
418,mutual_info,ols,ica,logistic_l2,subdomain_14,0.8131965298631965,0.7987487487487488,-0.014447781114447666,-0.04087987733007123,0.001996007984031936,0.010566648384996213,50,20,58.3921959400177,
419,mutual_info,ols,ica,logistic_l2,domain_7,0.8131965298631965,0.7987487487487488,-0.014447781114447666,-0.026311785201400734,0.001996007984031936,0.011200519477185367,50,17,58.61404323577881,
420,mutual_info,ols,ica,svm_linear,subdomain_14,0.8013722055388722,0.7949449449449449,-0.0064272605939272864,-0.04087987733007123,0.001996007984031936,0.010566648384996213,50,20,62.14868712425232,
421,mutual_info,ols,ica,svm_linear,domain_7,0.8013722055388722,0.7949449449449449,-0.0064272605939272864,-0.026311785201400734,0.001996007984031936,0.011200519477185367,50,17,62.808998823165894,
422,mutual_info,ols,ica,rf,subdomain_14,0.8050008341675008,0.7871871871871872,-0.017813646980313624,-0.04087987733007123,0.001996007984031936,0.010566648384996213,50,20,875.031005859375,
423,mutual_info,ols,ica,rf,domain_7,0.8050008341675008,0.7871871871871872,-0.017813646980313624,-0.026311785201400734,0.001996007984031936,0.011200519477185367,50,17,873.39075756073,
424,mutual_info,ols,pca,elasticnet,subdomain_14,0.7711711711711711,0.6336711711711712,-0.13749999999999984,-0.04087987733007123,0.001996007984031936,0.8125,5,3,235.06555700302124,
425,mutual_info,ols,pca,elasticnet,domain_7,0.7711711711711711,0.6336711711711712,-0.13749999999999984,-0.026311785201400734,0.001996007984031936,0.8125,5,3,276.90983271598816,
426,mutual_info,ols,pca,logistic_l2,subdomain_14,0.8131965298631965,0.7027193860527193,-0.11047714381047713,-0.04087987733007123,0.001996007984031936,0.8125,5,3,172.43281936645508,
427,mutual_info,ols,pca,logistic_l2,domain_7,0.8131965298631965,0.7027193860527193,-0.11047714381047713,-0.026311785201400734,0.001996007984031936,0.8125,5,3,162.90466165542603,
428,mutual_info,ols,pca,svm_linear,subdomain_14,0.8013722055388722,0.6987070403737071,-0.1026651651651651,-0.04087987733007123,0.001996007984031936,0.8125,5,3,169.43158411979675,
429,mutual_info,ols,pca,svm_linear,domain_7,0.8013722055388722,0.6987070403737071,-0.1026651651651651,-0.026311785201400734,0.001996007984031936,0.8125,5,3,177.23790383338928,
430,mutual_info,ols,pca,rf,subdomain_14,0.8050008341675008,0.7127335669002337,-0.09226726726726708,-0.04087987733007123,0.001996007984031936,0.8125,5,3,970.4340415000916,
431,mutual_info,ols,pca,rf,domain_7,0.8050008341675008,0.7127335669002337,-0.09226726726726708,-0.026311785201400734,0.001996007984031936,0.8125,5,3,965.2100982666016,
432,mutual_info,ols,nmf,elasticnet,subdomain_14,0.7711711711711711,0.7221346346346346,-0.0490365365365365,-0.04087987733007123,0.001996007984031936,0.0006983914307809869,50,15,1857.0361609458923,
433,mutual_info,ols,nmf,elasticnet,domain_7,0.7711711711711711,0.7221346346346346,-0.0490365365365365,-0.026311785201400734,0.001996007984031936,0.006525205201144857,50,17,1886.1930656433105,
434,mutual_info,ols,nmf,logistic_l2,subdomain_14,0.8131965298631965,0.742258925592259,-0.07093760427093743,-0.04087987733007123,0.001996007984031936,0.0006983914307809869,50,15,683.4467720985413,
435,mutual_info,ols,nmf,logistic_l2,domain_7,0.8131965298631965,0.742258925592259,-0.07093760427093743,-0.026311785201400734,0.001996007984031936,0.006525205201144857,50,17,682.0343885421753,
436,mutual_info,ols,nmf,svm_linear,subdomain_14,0.8013722055388722,0.7329204204204205,-0.06845178511845174,-0.04087987733007123,0.001996007984031936,0.0006983914307809869,50,15,573.9307060241699,
437,mutual_info,ols,nmf,svm_linear,domain_7,0.8013722055388722,0.7329204204204205,-0.06845178511845174,-0.026311785201400734,0.001996007984031936,0.006525205201144857,50,17,564.3342213630676,
438,mutual_info,ols,nmf,rf,subdomain_14,0.8050008341675008,0.7747497497497496,-0.03025108441775115,-0.04087987733007123,0.001996007984031936,0.0006983914307809869,50,15,1622.784432888031,
439,mutual_info,ols,nmf,rf,domain_7,0.8050008341675008,0.7747497497497496,-0.03025108441775115,-0.026311785201400734,0.001996007984031936,0.006525205201144857,50,17,1609.2848284244537,
440,mutual_info,combat,none,elasticnet,subdomain_14,,,,,,,0,0,0.28307604789733887,No module named 'neuroCombat'
441,mutual_info,combat,none,elasticnet,domain_7,,,,,,,0,0,0.231964111328125,No module named 'neuroCombat'
442,mutual_info,combat,none,logistic_l2,subdomain_14,,,,,,,0,0,0.23247146606445312,No module named 'neuroCombat'
443,mutual_info,combat,none,logistic_l2,domain_7,,,,,,,0,0,0.2326829433441162,No module named 'neuroCombat'
444,mutual_info,combat,none,svm_linear,subdomain_14,,,,,,,0,0,0.23334813117980957,No module named 'neuroCombat'
445,mutual_info,combat,none,svm_linear,domain_7,,,,,,,0,0,0.23197364807128906,No module named 'neuroCombat'
446,mutual_info,combat,none,rf,subdomain_14,,,,,,,0,0,0.23175644874572754,No module named 'neuroCombat'
447,mutual_info,combat,none,rf,domain_7,,,,,,,0,0,0.23207688331604004,No module named 'neuroCombat'
448,mutual_info,combat,fa,elasticnet,subdomain_14,,,,,,,0,0,0.23160123825073242,No module named 'neuroCombat'
449,mutual_info,combat,fa,elasticnet,domain_7,,,,,,,0,0,0.23241090774536133,No module named 'neuroCombat'
450,mutual_info,combat,fa,logistic_l2,subdomain_14,,,,,,,0,0,0.23378729820251465,No module named 'neuroCombat'
451,mutual_info,combat,fa,logistic_l2,domain_7,,,,,,,0,0,0.23328542709350586,No module named 'neuroCombat'
452,mutual_info,combat,fa,svm_linear,subdomain_14,,,,,,,0,0,0.23288607597351074,No module named 'neuroCombat'
453,mutual_info,combat,fa,svm_linear,domain_7,,,,,,,0,0,0.23188567161560059,No module named 'neuroCombat'
454,mutual_info,combat,fa,rf,subdomain_14,,,,,,,0,0,0.23282170295715332,No module named 'neuroCombat'
455,mutual_info,combat,fa,rf,domain_7,,,,,,,0,0,0.23300528526306152,No module named 'neuroCombat'
456,mutual_info,combat,ica,elasticnet,subdomain_14,,,,,,,0,0,0.23453259468078613,No module named 'neuroCombat'
457,mutual_info,combat,ica,elasticnet,domain_7,,,,,,,0,0,0.2344372272491455,No module named 'neuroCombat'
458,mutual_info,combat,ica,logistic_l2,subdomain_14,,,,,,,0,0,0.23241686820983887,No module named 'neuroCombat'
459,mutual_info,combat,ica,logistic_l2,domain_7,,,,,,,0,0,0.23321080207824707,No module named 'neuroCombat'
460,mutual_info,combat,ica,svm_linear,subdomain_14,,,,,,,0,0,0.23246121406555176,No module named 'neuroCombat'
461,mutual_info,combat,ica,svm_linear,domain_7,,,,,,,0,0,0.23283147811889648,No module named 'neuroCombat'
462,mutual_info,combat,ica,rf,subdomain_14,,,,,,,0,0,0.23277020454406738,No module named 'neuroCombat'
463,mutual_info,combat,ica,rf,domain_7,,,,,,,0,0,0.233734130859375,No module named 'neuroCombat'
464,mutual_info,combat,pca,elasticnet,subdomain_14,,,,,,,0,0,0.2327568531036377,No module named 'neuroCombat'
465,mutual_info,combat,pca,elasticnet,domain_7,,,,,,,0,0,0.23253297805786133,No module named 'neuroCombat'
466,mutual_info,combat,pca,logistic_l2,subdomain_14,,,,,,,0,0,0.2328953742980957,No module named 'neuroCombat'
467,mutual_info,combat,pca,logistic_l2,domain_7,,,,,,,0,0,0.23244309425354004,No module named 'neuroCombat'
468,mutual_info,combat,pca,svm_linear,subdomain_14,,,,,,,0,0,0.23299193382263184,No module named 'neuroCombat'
469,mutual_info,combat,pca,svm_linear,domain_7,,,,,,,0,0,0.23361873626708984,No module named 'neuroCombat'
470,mutual_info,combat,pca,rf,subdomain_14,,,,,,,0,0,0.23228168487548828,No module named 'neuroCombat'
471,mutual_info,combat,pca,rf,domain_7,,,,,,,0,0,0.23292922973632812,No module named 'neuroCombat'
472,mutual_info,combat,nmf,elasticnet,subdomain_14,,,,,,,0,0,0.23221230506896973,No module named 'neuroCombat'
473,mutual_info,combat,nmf,elasticnet,domain_7,,,,,,,0,0,0.23334717750549316,No module named 'neuroCombat'
474,mutual_info,combat,nmf,logistic_l2,subdomain_14,,,,,,,0,0,0.23278355598449707,No module named 'neuroCombat'
475,mutual_info,combat,nmf,logistic_l2,domain_7,,,,,,,0,0,0.23308563232421875,No module named 'neuroCombat'
476,mutual_info,combat,nmf,svm_linear,subdomain_14,,,,,,,0,0,0.23235297203063965,No module named 'neuroCombat'
477,mutual_info,combat,nmf,svm_linear,domain_7,,,,,,,0,0,0.23339080810546875,No module named 'neuroCombat'
478,mutual_info,combat,nmf,rf,subdomain_14,,,,,,,0,0,0.23375225067138672,No module named 'neuroCombat'
479,mutual_info,combat,nmf,rf,domain_7,,,,,,,0,0,0.2339494228363037,No module named 'neuroCombat'
